PercAccuracy,Rep1,ParticipantPublicID,Sharing,True1,SM
5,1,1,5,1,0.805416667
3,1,1,4,1,0.805416667
3,0,1,3,1,0.805416667
6,0,1,6,1,0.805416667
6,1,1,6,1,0.805416667
3,0,1,3,1,0.805416667
3,1,1,4,1,0.805416667
1,1,1,1,1,0.805416667
4,0,1,4,1,0.805416667
6,0,1,5,1,0.805416667
4,0,1,3,1,0.805416667
5,0,1,6,1,0.805416667
5,1,1,5,1,0.805416667
4,1,1,4,1,0.805416667
3,1,1,3,1,0.805416667
5,1,1,3,1,0.805416667
4,1,1,4,1,0.805416667
3,0,1,4,1,0.805416667
6,1,1,4,1,0.805416667
5,0,1,5,1,0.805416667
6,0,1,5,1,0.805416667
6,0,1,6,1,0.805416667
6,1,1,5,1,0.805416667
5,0,1,5,1,0.805416667
6,0,1,5,1,0.805416667
6,0,1,5,1,0.805416667
6,0,1,4,1,0.805416667
6,0,1,6,1,0.805416667
6,1,1,6,1,0.805416667
6,1,1,4,1,0.805416667
5,1,1,5,0,0.805416667
1,1,1,1,0,0.805416667
4,0,1,3,0,0.805416667
4,1,1,3,0,0.805416667
6,1,1,6,0,0.805416667
5,1,1,4,0,0.805416667
1,0,1,1,0,0.805416667
4,0,1,5,0,0.805416667
6,0,1,5,0,0.805416667
5,1,1,5,0,0.805416667
5,1,1,5,0,0.805416667
6,0,1,5,0,0.805416667
1,0,1,1,0,0.805416667
5,1,1,4,0,0.805416667
1,0,1,2,0,0.805416667
5,1,1,5,0,0.805416667
4,0,1,4,0,0.805416667
3,1,1,5,0,0.805416667
3,1,1,3,0,0.805416667
4,0,1,4,0,0.805416667
3,0,1,3,0,0.805416667
5,0,1,5,0,0.805416667
2,1,1,2,0,0.805416667
1,1,1,1,0,0.805416667
5,1,1,6,0,0.805416667
1,1,1,1,0,0.805416667
1,0,1,1,0,0.805416667
1,0,1,1,0,0.805416667
1,0,1,1,0,0.805416667
6,1,1,6,0,0.805416667
6,0,2,5,1,0.555
3,0,2,4,1,0.555
6,1,2,5,1,0.555
6,1,2,1,1,0.555
5,1,2,2,1,0.555
3,0,2,1,1,0.555
6,1,2,4,1,0.555
6,1,2,4,1,0.555
6,0,2,4,1,0.555
5,0,2,1,1,0.555
6,1,2,3,1,0.555
2,0,2,2,1,0.555
4,0,2,2,1,0.555
6,1,2,3,1,0.555
4,0,2,1,1,0.555
6,1,2,1,1,0.555
6,1,2,3,1,0.555
5,0,2,2,1,0.555
6,0,2,1,1,0.555
6,0,2,1,1,0.555
6,1,2,1,1,0.555
6,0,2,1,1,0.555
6,0,2,1,1,0.555
5,0,2,2,1,0.555
6,1,2,1,1,0.555
6,1,2,1,1,0.555
6,1,2,2,1,0.555
6,1,2,1,1,0.555
6,0,2,1,1,0.555
6,1,2,1,1,0.555
6,1,2,4,0,0.555
6,0,2,1,0,0.555
3,0,2,2,0,0.555
6,1,2,2,0,0.555
6,1,2,3,0,0.555
3,0,2,2,0,0.555
6,1,2,1,0,0.555
4,0,2,5,0,0.555
6,1,2,2,0,0.555
6,1,2,3,0,0.555
6,1,2,4,0,0.555
4,0,2,4,0,0.555
1,1,2,1,0,0.555
2,0,2,2,0,0.555
6,1,2,5,0,0.555
6,1,2,1,0,0.555
5,1,2,4,0,0.555
3,0,2,2,0,0.555
2,0,2,5,0,0.555
6,0,2,1,0,0.555
4,0,2,3,0,0.555
4,0,2,3,0,0.555
1,0,2,1,0,0.555
3,0,2,3,0,0.555
6,0,2,1,0,0.555
1,1,2,1,0,0.555
2,1,2,1,0,0.555
1,1,2,1,0,0.555
5,1,2,4,0,0.555
5,0,2,4,0,0.555
6,1,3,5,1,0.595
4,1,3,1,1,0.595
2,0,3,1,1,0.595
6,0,3,1,1,0.595
3,1,3,2,1,0.595
4,1,3,2,1,0.595
3,1,3,1,1,0.595
5,0,3,1,1,0.595
5,0,3,4,1,0.595
5,0,3,2,1,0.595
1,0,3,1,1,0.595
5,1,3,2,1,0.595
3,0,3,1,1,0.595
3,1,3,1,1,0.595
3,1,3,2,1,0.595
3,0,3,2,1,0.595
4,1,3,2,1,0.595
4,0,3,2,1,0.595
4,0,3,1,1,0.595
6,1,3,2,1,0.595
6,1,3,2,1,0.595
6,1,3,2,1,0.595
6,1,3,2,1,0.595
5,0,3,1,1,0.595
6,0,3,2,1,0.595
6,0,3,2,1,0.595
5,0,3,1,1,0.595
6,1,3,3,1,0.595
6,1,3,5,1,0.595
6,0,3,3,1,0.595
5,1,3,3,0,0.595
1,0,3,1,0,0.595
5,1,3,2,0,0.595
3,0,3,3,0,0.595
6,0,3,1,0,0.595
2,1,3,1,0,0.595
5,0,3,1,0,0.595
5,1,3,2,0,0.595
4,0,3,2,0,0.595
4,0,3,1,0,0.595
2,0,3,1,0,0.595
5,1,3,3,0,0.595
2,0,3,1,0,0.595
3,1,3,1,0,0.595
5,1,3,1,0,0.595
4,0,3,1,0,0.595
4,1,3,2,0,0.595
3,1,3,1,0,0.595
5,1,3,2,0,0.595
3,1,3,2,0,0.595
2,0,3,1,0,0.595
5,0,3,1,0,0.595
4,0,3,1,0,0.595
1,0,3,1,0,0.595
3,1,3,1,0,0.595
1,0,3,1,0,0.595
1,0,3,1,0,0.595
1,1,3,1,0,0.595
1,1,3,1,0,0.595
6,1,3,4,0,0.595
6,0,4,1,1,0.63625
4,0,4,1,1,0.63625
4,0,4,2,1,0.63625
6,1,4,2,1,0.63625
3,1,4,1,1,0.63625
5,1,4,2,1,0.63625
3,1,4,1,1,0.63625
2,1,4,1,1,0.63625
3,0,4,1,1,0.63625
3,1,4,1,1,0.63625
3,1,4,1,1,0.63625
2,0,4,1,1,0.63625
4,0,4,1,1,0.63625
3,1,4,1,1,0.63625
3,1,4,1,1,0.63625
2,1,4,1,1,0.63625
2,0,4,1,1,0.63625
4,1,4,1,1,0.63625
6,0,4,1,1,0.63625
3,0,4,1,1,0.63625
6,0,4,2,1,0.63625
6,1,4,1,1,0.63625
3,0,4,1,1,0.63625
6,1,4,1,1,0.63625
6,1,4,1,1,0.63625
6,0,4,2,1,0.63625
4,0,4,1,1,0.63625
6,1,4,2,1,0.63625
6,0,4,1,1,0.63625
6,0,4,2,1,0.63625
3,1,4,1,0,0.63625
6,1,4,1,0,0.63625
2,1,4,1,0,0.63625
5,0,4,1,0,0.63625
6,1,4,1,0,0.63625
3,1,4,1,0,0.63625
2,0,4,2,0,0.63625
4,0,4,1,0,0.63625
4,1,4,1,0,0.63625
5,1,4,1,0,0.63625
4,0,4,1,0,0.63625
3,0,4,1,0,0.63625
1,0,4,1,0,0.63625
2,0,4,2,0,0.63625
2,1,4,1,0,0.63625
4,1,4,1,0,0.63625
4,1,4,1,0,0.63625
4,0,4,1,0,0.63625
2,1,4,1,0,0.63625
5,1,4,1,0,0.63625
4,0,4,1,0,0.63625
5,0,4,1,0,0.63625
1,0,4,1,0,0.63625
3,0,4,1,0,0.63625
3,1,4,1,0,0.63625
1,1,4,2,0,0.63625
2,1,4,1,0,0.63625
2,0,4,1,0,0.63625
1,0,4,1,0,0.63625
4,0,4,1,0,0.63625
4,1,5,1,1,0.69
3,0,5,1,1,0.69
4,0,5,1,1,0.69
3,0,5,1,1,0.69
6,1,5,1,1,0.69
3,1,5,1,1,0.69
3,0,5,1,1,0.69
2,1,5,1,1,0.69
4,0,5,1,1,0.69
3,0,5,1,1,0.69
4,0,5,2,1,0.69
3,0,5,1,1,0.69
4,1,5,1,1,0.69
3,0,5,1,1,0.69
4,1,5,1,1,0.69
4,0,5,1,1,0.69
3,1,5,1,1,0.69
4,0,5,1,1,0.69
6,0,5,1,1,0.69
6,1,5,1,1,0.69
6,0,5,2,1,0.69
6,0,5,1,1,0.69
6,0,5,1,1,0.69
4,0,5,1,1,0.69
6,0,5,1,1,0.69
6,1,5,1,1,0.69
5,0,5,1,1,0.69
6,1,5,2,1,0.69
6,1,5,1,1,0.69
6,1,5,1,1,0.69
3,0,5,1,0,0.69
6,0,5,1,0,0.69
1,1,5,1,0,0.69
4,1,5,1,0,0.69
3,1,5,1,0,0.69
4,1,5,1,0,0.69
1,1,5,1,0,0.69
4,0,5,1,0,0.69
4,1,5,1,0,0.69
1,1,5,1,0,0.69
2,0,5,1,0,0.69
4,0,5,1,0,0.69
1,1,5,1,0,0.69
1,1,5,1,0,0.69
3,0,5,1,0,0.69
1,1,5,1,0,0.69
4,1,5,1,0,0.69
4,1,5,1,0,0.69
4,1,5,1,0,0.69
4,0,5,1,0,0.69
3,0,5,1,0,0.69
6,1,5,1,0,0.69
1,1,5,1,0,0.69
3,0,5,1,0,0.69
4,0,5,1,0,0.69
1,0,5,1,0,0.69
1,1,5,1,0,0.69
4,1,5,1,0,0.69
1,1,5,1,0,0.69
4,0,5,1,0,0.69
6,0,6,4,1,0.51
3,0,6,2,1,0.51
3,0,6,2,1,0.51
6,0,6,4,1,0.51
5,0,6,5,1,0.51
6,1,6,5,1,0.51
3,0,6,1,1,0.51
2,1,6,1,1,0.51
6,0,6,5,1,0.51
6,0,6,5,1,0.51
4,0,6,2,1,0.51
3,1,6,1,1,0.51
3,1,6,1,1,0.51
1,1,6,2,1,0.51
3,1,6,2,1,0.51
3,1,6,4,1,0.51
4,1,6,3,1,0.51
4,1,6,1,1,0.51
4,1,6,4,1,0.51
6,1,6,5,1,0.51
6,0,6,1,1,0.51
6,0,6,5,1,0.51
6,1,6,5,1,0.51
6,0,6,4,1,0.51
6,0,6,6,1,0.51
6,0,6,4,1,0.51
5,1,6,4,1,0.51
2,1,6,5,1,0.51
6,0,6,5,1,0.51
6,0,6,4,1,0.51
3,1,6,2,0,0.51
1,0,6,1,0,0.51
5,1,6,4,0,0.51
1,0,6,1,0,0.51
1,1,6,1,0,0.51
3,1,6,1,0,0.51
1,1,6,1,0,0.51
3,0,6,2,0,0.51
3,1,6,3,0,0.51
1,0,6,1,0,0.51
3,1,6,2,0,0.51
4,1,6,3,0,0.51
1,0,6,1,0,0.51
4,0,6,3,0,0.51
2,0,6,2,0,0.51
1,1,6,1,0,0.51
4,0,6,4,0,0.51
3,0,6,1,0,0.51
3,0,6,2,0,0.51
5,0,6,2,0,0.51
3,1,6,1,0,0.51
6,1,6,5,0,0.51
1,0,6,3,0,0.51
1,1,6,1,0,0.51
6,1,6,4,0,0.51
1,1,6,1,0,0.51
1,1,6,1,0,0.51
2,1,6,1,0,0.51
1,0,6,1,0,0.51
6,0,6,4,0,0.51
5,0,7,3,1,0.325
6,1,7,3,1,0.325
2,1,7,3,1,0.325
5,1,7,3,1,0.325
1,1,7,1,1,0.325
6,1,7,2,1,0.325
4,1,7,2,1,0.325
6,1,7,2,1,0.325
6,0,7,1,1,0.325
2,0,7,1,1,0.325
3,0,7,2,1,0.325
1,0,7,1,1,0.325
6,1,7,5,1,0.325
4,0,7,3,1,0.325
2,0,7,2,1,0.325
2,1,7,1,1,0.325
2,1,7,2,1,0.325
3,1,7,2,1,0.325
4,0,7,1,1,0.325
2,1,7,1,1,0.325
5,0,7,2,1,0.325
6,0,7,1,1,0.325
6,1,7,2,1,0.325
2,1,7,2,1,0.325
5,1,7,1,1,0.325
6,1,7,1,1,0.325
6,1,7,1,1,0.325
5,0,7,2,1,0.325
6,0,7,1,1,0.325
6,1,7,1,1,0.325
6,1,7,2,0,0.325
1,0,7,1,0,0.325
1,0,7,1,0,0.325
4,0,7,2,0,0.325
5,1,7,3,0,0.325
3,0,7,1,0,0.325
6,1,7,1,0,0.325
3,0,7,4,0,0.325
4,0,7,1,0,0.325
1,0,7,1,0,0.325
3,0,7,4,0,0.325
3,0,7,2,0,0.325
1,1,7,1,0,0.325
1,1,7,1,0,0.325
3,1,7,2,0,0.325
1,1,7,1,0,0.325
3,0,7,4,0,0.325
3,0,7,1,0,0.325
2,1,7,1,0,0.325
5,1,7,1,0,0.325
3,0,7,4,0,0.325
4,0,7,3,0,0.325
6,1,7,1,0,0.325
1,0,7,1,0,0.325
6,0,7,3,0,0.325
1,0,7,1,0,0.325
2,1,7,2,0,0.325
2,1,7,1,0,0.325
1,0,7,1,0,0.325
1,0,7,1,0,0.325
6,1,8,5,1,0.53875
4,1,8,4,1,0.53875
2,1,8,3,1,0.53875
6,1,8,5,1,0.53875
6,0,8,5,1,0.53875
6,0,8,5,1,0.53875
3,0,8,2,1,0.53875
2,0,8,2,1,0.53875
6,1,8,6,1,0.53875
5,1,8,2,1,0.53875
4,1,8,4,1,0.53875
4,0,8,2,1,0.53875
6,1,8,6,1,0.53875
4,0,8,4,1,0.53875
4,1,8,3,1,0.53875
5,1,8,2,1,0.53875
4,1,8,2,1,0.53875
5,0,8,3,1,0.53875
6,0,8,3,1,0.53875
6,1,8,4,1,0.53875
6,0,8,5,1,0.53875
6,0,8,5,1,0.53875
6,0,8,5,1,0.53875
6,0,8,5,1,0.53875
5,0,8,2,1,0.53875
6,1,8,4,1,0.53875
6,0,8,5,1,0.53875
6,1,8,5,1,0.53875
6,0,8,5,1,0.53875
6,1,8,3,1,0.53875
2,1,8,1,0,0.53875
1,0,8,1,0,0.53875
5,1,8,2,0,0.53875
1,0,8,1,0,0.53875
1,1,8,1,0,0.53875
1,1,8,1,0,0.53875
1,1,8,1,0,0.53875
1,0,8,1,0,0.53875
4,1,8,2,0,0.53875
2,0,8,2,0,0.53875
5,0,8,5,0,0.53875
5,1,8,5,0,0.53875
1,1,8,1,0,0.53875
5,1,8,4,0,0.53875
1,0,8,1,0,0.53875
6,0,8,3,0,0.53875
4,1,8,4,0,0.53875
3,0,8,2,0,0.53875
2,1,8,2,0,0.53875
1,1,8,1,0,0.53875
4,0,8,4,0,0.53875
6,0,8,6,0,0.53875
1,0,8,1,0,0.53875
1,1,8,1,0,0.53875
2,0,8,1,0,0.53875
1,1,8,1,0,0.53875
1,0,8,1,0,0.53875
1,0,8,1,0,0.53875
1,0,8,1,0,0.53875
1,1,8,1,0,0.53875
6,0,9,1,1,0.354166667
5,1,9,4,1,0.354166667
1,0,9,1,1,0.354166667
6,1,9,4,1,0.354166667
3,1,9,1,1,0.354166667
5,0,9,5,1,0.354166667
2,1,9,1,1,0.354166667
3,0,9,4,1,0.354166667
2,0,9,1,1,0.354166667
4,1,9,3,1,0.354166667
4,0,9,2,1,0.354166667
4,1,9,2,1,0.354166667
4,1,9,1,1,0.354166667
2,0,9,3,1,0.354166667
4,1,9,1,1,0.354166667
4,0,9,1,1,0.354166667
3,0,9,1,1,0.354166667
5,0,9,2,1,0.354166667
6,0,9,1,1,0.354166667
6,0,9,1,1,0.354166667
6,1,9,4,1,0.354166667
6,0,9,4,1,0.354166667
6,1,9,1,1,0.354166667
5,1,9,3,1,0.354166667
6,0,9,1,1,0.354166667
5,0,9,1,1,0.354166667
5,1,9,1,1,0.354166667
6,1,9,3,1,0.354166667
6,0,9,3,1,0.354166667
6,1,9,1,1,0.354166667
5,1,9,2,0,0.354166667
2,0,9,1,0,0.354166667
6,1,9,3,0,0.354166667
6,1,9,4,0,0.354166667
5,1,9,1,0,0.354166667
3,1,9,1,0,0.354166667
6,0,9,1,0,0.354166667
3,1,9,1,0,0.354166667
3,1,9,1,0,0.354166667
5,0,9,1,0,0.354166667
6,1,9,1,0,0.354166667
4,1,9,3,0,0.354166667
3,1,9,1,0,0.354166667
1,0,9,1,0,0.354166667
1,0,9,1,0,0.354166667
2,0,9,1,0,0.354166667
5,1,9,4,0,0.354166667
4,1,9,4,0,0.354166667
3,0,9,1,0,0.354166667
4,1,9,3,0,0.354166667
4,0,9,1,0,0.354166667
5,1,9,4,0,0.354166667
4,0,9,1,0,0.354166667
3,0,9,2,0,0.354166667
5,0,9,1,0,0.354166667
1,1,9,1,0,0.354166667
2,0,9,1,0,0.354166667
2,1,9,1,0,0.354166667
1,0,9,1,0,0.354166667
6,0,9,3,0,0.354166667
2,1,10,1,1,0.90125
3,0,10,1,1,0.90125
4,0,10,1,1,0.90125
6,0,10,2,1,0.90125
4,0,10,1,1,0.90125
5,0,10,1,1,0.90125
4,1,10,2,1,0.90125
4,1,10,3,1,0.90125
2,1,10,2,1,0.90125
3,1,10,1,1,0.90125
4,1,10,2,1,0.90125
3,0,10,1,1,0.90125
6,0,10,1,1,0.90125
3,1,10,1,1,0.90125
4,1,10,1,1,0.90125
5,0,10,2,1,0.90125
4,1,10,2,1,0.90125
3,1,10,1,1,0.90125
6,1,10,1,1,0.90125
5,1,10,1,1,0.90125
6,1,10,1,1,0.90125
6,0,10,1,1,0.90125
5,0,10,1,1,0.90125
5,1,10,1,1,0.90125
2,1,10,1,1,0.90125
6,1,10,1,1,0.90125
5,0,10,1,1,0.90125
6,1,10,1,1,0.90125
6,0,10,1,1,0.90125
3,0,10,2,1,0.90125
4,0,10,1,0,0.90125
1,0,10,1,0,0.90125
4,0,10,1,0,0.90125
2,1,10,1,0,0.90125
4,1,10,1,0,0.90125
2,1,10,1,0,0.90125
6,0,10,1,0,0.90125
1,1,10,1,0,0.90125
4,0,10,1,0,0.90125
2,1,10,1,0,0.90125
4,0,10,2,0,0.90125
4,0,10,3,0,0.90125
2,0,10,1,0,0.90125
4,1,10,2,0,0.90125
1,1,10,1,0,0.90125
4,1,10,1,0,0.90125
4,0,10,3,0,0.90125
3,1,10,1,0,0.90125
2,1,10,2,0,0.90125
3,0,10,1,0,0.90125
4,0,10,1,0,0.90125
3,0,10,1,0,0.90125
1,0,10,1,0,0.90125
2,0,10,1,0,0.90125
4,1,10,2,0,0.90125
1,0,10,1,0,0.90125
1,1,10,1,0,0.90125
1,0,10,1,0,0.90125
1,1,10,1,0,0.90125
3,0,10,1,0,0.90125
6,0,11,4,1,0.938333333
2,0,11,1,1,0.938333333
6,1,11,5,1,0.938333333
6,1,11,5,1,0.938333333
6,1,11,4,1,0.938333333
6,1,11,3,1,0.938333333
6,1,11,6,1,0.938333333
5,0,11,4,1,0.938333333
6,1,11,4,1,0.938333333
4,0,11,1,1,0.938333333
2,1,11,1,1,0.938333333
5,0,11,3,1,0.938333333
1,0,11,1,1,0.938333333
5,0,11,4,1,0.938333333
5,1,11,1,1,0.938333333
2,1,11,1,1,0.938333333
6,1,11,3,1,0.938333333
4,0,11,1,1,0.938333333
6,1,11,3,1,0.938333333
4,0,11,2,1,0.938333333
6,1,11,5,1,0.938333333
6,0,11,4,1,0.938333333
6,1,11,4,1,0.938333333
5,0,11,3,1,0.938333333
5,0,11,4,1,0.938333333
6,1,11,5,1,0.938333333
6,1,11,3,1,0.938333333
6,0,11,4,1,0.938333333
6,1,11,4,1,0.938333333
3,0,11,2,1,0.938333333
6,1,11,6,0,0.938333333
1,0,11,1,0,0.938333333
6,1,11,5,0,0.938333333
1,0,11,1,0,0.938333333
6,1,11,3,0,0.938333333
1,0,11,1,0,0.938333333
1,1,11,1,0,0.938333333
5,1,11,2,0,0.938333333
6,1,11,2,0,0.938333333
6,1,11,2,0,0.938333333
6,1,11,3,0,0.938333333
3,0,11,1,0,0.938333333
2,0,11,1,0,0.938333333
2,0,11,1,0,0.938333333
5,0,11,3,0,0.938333333
5,1,11,2,0,0.938333333
5,0,11,3,0,0.938333333
5,1,11,1,0,0.938333333
3,1,11,1,0,0.938333333
5,1,11,1,0,0.938333333
5,0,11,2,0,0.938333333
4,0,11,1,0,0.938333333
1,0,11,1,0,0.938333333
1,0,11,1,0,0.938333333
2,0,11,1,0,0.938333333
1,0,11,1,0,0.938333333
3,0,11,1,0,0.938333333
1,0,11,1,0,0.938333333
6,1,11,5,0,0.938333333
4,1,11,1,0,0.938333333
6,1,12,1,1,0.53
2,1,12,1,1,0.53
4,0,12,1,1,0.53
6,0,12,1,1,0.53
3,1,12,1,1,0.53
6,0,12,1,1,0.53
4,0,12,1,1,0.53
5,1,12,1,1,0.53
2,1,12,1,1,0.53
5,0,12,1,1,0.53
4,1,12,1,1,0.53
4,1,12,1,1,0.53
4,0,12,1,1,0.53
5,1,12,1,1,0.53
4,1,12,1,1,0.53
4,1,12,1,1,0.53
4,0,12,1,1,0.53
1,1,12,1,1,0.53
6,0,12,1,1,0.53
6,1,12,1,1,0.53
6,0,12,1,1,0.53
6,1,12,1,1,0.53
6,1,12,3,1,0.53
5,0,12,1,1,0.53
6,1,12,1,1,0.53
6,0,12,2,1,0.53
4,1,12,1,1,0.53
6,0,12,1,1,0.53
6,0,12,1,1,0.53
5,1,12,1,1,0.53
4,1,12,1,0,0.53
1,0,12,1,0,0.53
1,1,12,1,0,0.53
1,1,12,1,0,0.53
5,0,12,1,0,0.53
5,0,12,1,0,0.53
6,0,12,1,0,0.53
1,0,12,1,0,0.53
4,0,12,1,0,0.53
2,0,12,1,0,0.53
4,0,12,1,0,0.53
5,1,12,1,0,0.53
3,1,12,1,0,0.53
6,0,12,1,0,0.53
1,1,12,1,0,0.53
6,0,12,1,0,0.53
4,0,12,1,0,0.53
5,0,12,1,0,0.53
2,0,12,1,0,0.53
6,1,12,1,0,0.53
4,1,12,1,0,0.53
1,0,12,1,0,0.53
1,0,12,1,0,0.53
1,1,12,1,0,0.53
4,0,12,1,0,0.53
1,0,12,1,0,0.53
1,1,12,1,0,0.53
1,1,12,1,0,0.53
1,1,12,1,0,0.53
4,1,12,1,0,0.53
2,0,13,1,1,0.445
2,1,13,1,1,0.445
4,1,13,3,1,0.445
6,1,13,2,1,0.445
3,0,13,1,1,0.445
4,1,13,1,1,0.445
3,0,13,1,1,0.445
2,1,13,1,1,0.445
4,0,13,2,1,0.445
2,0,13,1,1,0.445
4,1,13,1,1,0.445
1,0,13,1,1,0.445
6,1,13,4,1,0.445
5,1,13,3,1,0.445
2,0,13,1,1,0.445
4,0,13,3,1,0.445
3,0,13,2,1,0.445
4,0,13,1,1,0.445
6,1,13,1,1,0.445
6,0,13,4,1,0.445
6,0,13,4,1,0.445
6,0,13,1,1,0.445
2,0,13,1,1,0.445
5,0,13,2,1,0.445
5,0,13,1,1,0.445
6,0,13,3,1,0.445
5,1,13,1,1,0.445
6,1,13,5,1,0.445
6,1,13,4,1,0.445
6,1,13,4,1,0.445
6,1,13,3,0,0.445
1,0,13,1,0,0.445
2,0,13,1,0,0.445
6,1,13,1,0,0.445
5,0,13,1,0,0.445
4,0,13,1,0,0.445
2,1,13,1,0,0.445
5,1,13,1,0,0.445
1,0,13,2,0,0.445
2,1,13,1,0,0.445
4,1,13,3,0,0.445
4,1,13,3,0,0.445
3,1,13,1,0,0.445
4,1,13,3,0,0.445
2,0,13,1,0,0.445
3,0,13,1,0,0.445
5,0,13,1,0,0.445
4,0,13,1,0,0.445
2,1,13,2,0,0.445
3,1,13,1,0,0.445
2,0,13,1,0,0.445
6,0,13,4,0,0.445
6,0,13,3,0,0.445
1,1,13,2,0,0.445
4,1,13,1,0,0.445
1,1,13,1,0,0.445
2,1,13,1,0,0.445
5,1,13,1,0,0.445
5,1,13,1,0,0.445
3,0,13,1,0,0.445
6,1,14,5,1,0.70625
5,1,14,4,1,0.70625
3,0,14,2,1,0.70625
6,1,14,4,1,0.70625
1,0,14,1,1,0.70625
6,0,14,6,1,0.70625
3,1,14,2,1,0.70625
5,0,14,1,1,0.70625
4,0,14,3,1,0.70625
3,0,14,2,1,0.70625
3,0,14,1,1,0.70625
2,1,14,3,1,0.70625
3,0,14,1,1,0.70625
5,1,14,4,1,0.70625
3,1,14,2,1,0.70625
3,1,14,1,1,0.70625
2,1,14,3,1,0.70625
3,0,14,1,1,0.70625
5,0,14,4,1,0.70625
6,1,14,6,1,0.70625
6,0,14,6,1,0.70625
6,0,14,5,1,0.70625
6,0,14,2,1,0.70625
5,1,14,4,1,0.70625
5,0,14,3,1,0.70625
5,0,14,3,1,0.70625
4,1,14,1,1,0.70625
5,0,14,4,1,0.70625
6,1,14,3,1,0.70625
6,0,14,3,1,0.70625
4,0,14,1,0,0.70625
6,1,14,4,0,0.70625
6,1,14,3,0,0.70625
4,1,14,1,0,0.70625
1,0,14,1,0,0.70625
5,0,14,2,0,0.70625
6,1,14,3,0,0.70625
4,1,14,2,0,0.70625
4,1,14,1,0,0.70625
4,1,14,2,0,0.70625
4,1,14,4,0,0.70625
3,0,14,2,0,0.70625
5,1,14,1,0,0.70625
2,1,14,1,0,0.70625
5,0,14,5,0,0.70625
5,1,14,4,0,0.70625
3,0,14,2,0,0.70625
1,0,14,1,0,0.70625
4,0,14,1,0,0.70625
4,1,14,3,0,0.70625
2,1,14,1,0,0.70625
3,0,14,2,0,0.70625
1,1,14,1,0,0.70625
1,0,14,1,0,0.70625
5,0,14,2,0,0.70625
3,1,14,2,0,0.70625
1,1,14,1,0,0.70625
1,0,14,1,0,0.70625
1,0,14,1,0,0.70625
6,1,14,4,0,0.70625
6,0,15,2,1,0.7425
5,1,15,2,1,0.7425
5,1,15,3,1,0.7425
6,1,15,1,1,0.7425
4,0,15,1,1,0.7425
6,0,15,2,1,0.7425
3,0,15,2,1,0.7425
3,1,15,1,1,0.7425
6,0,15,3,1,0.7425
6,0,15,1,1,0.7425
4,0,15,1,1,0.7425
5,1,15,1,1,0.7425
5,1,15,2,1,0.7425
5,1,15,3,1,0.7425
3,0,15,1,1,0.7425
3,0,15,1,1,0.7425
2,0,15,1,1,0.7425
6,1,15,2,1,0.7425
6,1,15,1,1,0.7425
2,0,15,1,1,0.7425
6,1,15,2,1,0.7425
6,0,15,2,1,0.7425
6,1,15,2,1,0.7425
6,1,15,1,1,0.7425
6,1,15,1,1,0.7425
6,1,15,1,1,0.7425
6,0,15,2,1,0.7425
6,0,15,1,1,0.7425
6,1,15,1,1,0.7425
6,1,15,1,1,0.7425
4,0,15,2,0,0.7425
6,1,15,2,0,0.7425
5,0,15,2,0,0.7425
1,0,15,1,0,0.7425
1,0,15,1,0,0.7425
3,0,15,1,0,0.7425
6,1,15,2,0,0.7425
5,0,15,3,0,0.7425
3,0,15,1,0,0.7425
2,1,15,1,0,0.7425
5,0,15,4,0,0.7425
5,1,15,2,0,0.7425
1,1,15,1,0,0.7425
4,1,15,1,0,0.7425
2,1,15,2,0,0.7425
1,1,15,1,0,0.7425
1,0,15,1,0,0.7425
2,0,15,1,0,0.7425
4,0,15,2,0,0.7425
1,1,15,1,0,0.7425
4,1,15,1,0,0.7425
5,0,15,2,0,0.7425
1,1,15,1,0,0.7425
2,0,15,1,0,0.7425
6,1,15,2,0,0.7425
1,0,15,1,0,0.7425
1,0,15,1,0,0.7425
1,1,15,1,0,0.7425
1,0,15,1,0,0.7425
5,1,15,3,0,0.7425
6,1,16,1,1,0.621666667
1,1,16,1,1,0.621666667
1,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
1,1,16,1,1,0.621666667
6,0,16,1,1,0.621666667
1,0,16,1,1,0.621666667
1,1,16,1,1,0.621666667
1,0,16,1,1,0.621666667
6,0,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,0,16,1,1,0.621666667
1,0,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,0,16,1,1,0.621666667
1,0,16,1,1,0.621666667
6,0,16,1,1,0.621666667
6,0,16,1,1,0.621666667
6,0,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,0,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,1,0.621666667
6,1,16,1,0,0.621666667
6,1,16,1,0,0.621666667
1,0,16,1,0,0.621666667
6,0,16,1,0,0.621666667
1,0,16,1,0,0.621666667
6,0,16,1,0,0.621666667
1,1,16,1,0,0.621666667
1,0,16,1,0,0.621666667
1,1,16,1,0,0.621666667
6,0,16,1,0,0.621666667
6,0,16,1,0,0.621666667
5,0,16,1,0,0.621666667
1,1,16,1,0,0.621666667
1,0,16,1,0,0.621666667
