PercAccuracy,Rep1,ParticipantPublicID,Sharing,True1,SM
72,0,40,65,1,0.7715
88,1,40,95,1,0.7715
64,1,40,86,0,0.7715
61,1,40,60,1,0.7715
16,1,40,17,0,0.7715
70,1,40,66,1,0.7715
12,0,40,1,0,0.7715
9,0,40,4,0,0.7715
5,1,40,14,0,0.7715
61,1,40,62,1,0.7715
22,0,40,18,0,0.7715
61,0,40,57,1,0.7715
79,0,40,70,1,0.7715
75,0,40,75,0,0.7715
18,0,40,25,0,0.7715
74,1,40,70,1,0.7715
90,0,40,78,1,0.7715
62,0,40,58,1,0.7715
1,1,40,9,0,0.7715
10,1,40,25,0,0.7715
70,1,40,65,1,0.7715
79,1,40,77,1,0.7715
62,0,40,62,1,0.7715
65,1,40,63,1,0.7715
9,0,40,6,0,0.7715
62,0,40,69,1,0.7715
9,1,40,3,0,0.7715
6,0,40,2,0,0.7715
3,0,40,3,0,0.7715
35,0,40,36,0,0.7715
8,0,40,11,0,0.7715
40,1,40,36,0,0.7715
7,0,40,6,0,0.7715
68,1,40,69,0,0.7715
70,0,40,65,0,0.7715
24,1,40,21,0,0.7715
20,0,40,20,0,0.7715
31,0,40,37,0,0.7715
81,1,40,62,1,0.7715
74,1,40,74,1,0.7715
68,0,40,66,1,0.7715
61,0,40,57,0,0.7715
69,1,40,78,0,0.7715
66,1,40,64,0,0.7715
78,1,40,75,1,0.7715
19,0,40,24,0,0.7715
1,1,40,1,0,0.7715
56,0,40,70,1,0.7715
68,0,40,73,1,0.7715
66,1,40,79,1,0.7715
61,1,40,61,1,0.7715
91,1,40,72,1,0.7715
79,0,40,60,1,0.7715
82,1,40,85,1,0.7715
100,0,40,19,1,0.7715
62,1,40,22,0,0.7715
79,1,40,64,1,0.7715
77,0,40,58,1,0.7715
1,1,41,1,0,0.3917
100,0,41,83,1,0.3917
88,0,41,79,1,0.3917
100,1,41,99,1,0.3917
1,0,41,1,0,0.3917
86,0,41,61,1,0.3917
1,0,41,1,0,0.3917
100,1,41,100,1,0.3917
58,1,41,2,0,0.3917
1,1,41,1,0,0.3917
1,0,41,1,0,0.3917
81,0,41,62,1,0.3917
89,1,41,12,0,0.3917
1,0,41,1,1,0.3917
63,1,41,20,1,0.3917
81,1,41,81,0,0.3917
55,0,41,19,0,0.3917
57,1,41,10,1,0.3917
80,0,41,79,1,0.3917
100,1,41,64,1,0.3917
26,1,41,1,0,0.3917
60,0,41,59,0,0.3917
57,1,41,95,1,0.3917
91,0,41,100,1,0.3917
100,1,41,62,1,0.3917
60,1,41,82,1,0.3917
100,1,41,100,0,0.3917
79,1,41,62,1,0.3917
1,0,41,1,0,0.3917
1,1,41,1,0,0.3917
1,1,41,1,0,0.3917
6,0,41,1,0,0.3917
1,1,41,1,0,0.3917
1,0,41,1,0,0.3917
1,0,41,1,0,0.3917
61,0,41,9,0,0.3917
7,0,41,1,0,0.3917
7,1,41,4,0,0.3917
81,0,41,63,0,0.3917
10,1,41,1,0,0.3917
100,1,41,100,1,0.3917
80,1,41,62,1,0.3917
100,0,41,100,1,0.3917
1,0,41,1,0,0.3917
14,0,41,11,0,0.3917
1,1,41,1,0,0.3917
100,0,41,100,1,0.3917
1,1,41,1,0,0.3917
1,0,41,1,0,0.3917
100,0,41,62,1,0.3917
100,1,41,100,1,0.3917
100,1,41,91,1,0.3917
99,0,41,55,1,0.3917
100,0,41,100,1,0.3917
79,0,41,4,1,0.3917
100,1,41,78,1,0.3917
100,1,41,80,1,0.3917
1,0,41,1,0,0.3917
100,0,41,81,1,0.3917
79,1,41,40,1,0.3917
9,1,42,1,0,0.7125
60,1,42,8,1,0.7125
62,1,42,35,1,0.7125
70,1,42,27,1,0.7125
37,0,42,21,0,0.7125
99,0,42,100,1,0.7125
13,1,42,11,0,0.7125
1,1,42,5,1,0.7125
17,0,42,7,0,0.7125
96,0,42,19,0,0.7125
67,0,42,2,0,0.7125
62,0,42,32,1,0.7125
72,1,42,6,0,0.7125
63,0,42,9,1,0.7125
78,0,42,39,1,0.7125
87,1,42,38,0,0.7125
1,0,42,1,0,0.7125
58,1,42,13,1,0.7125
62,0,42,35,1,0.7125
93,1,42,85,1,0.7125
60,1,42,9,0,0.7125
43,0,42,1,0,0.7125
64,0,42,80,1,0.7125
86,1,42,38,1,0.7125
99,0,42,97,1,0.7125
7,0,42,1,1,0.7125
69,1,42,17,0,0.7125
82,1,42,69,1,0.7125
13,1,42,8,0,0.7125
20,1,42,15,0,0.7125
11,0,42,20,0,0.7125
20,1,42,10,0,0.7125
59,1,42,16,0,0.7125
28,0,42,9,0,0.7125
4,0,42,2,0,0.7125
70,0,42,31,0,0.7125
69,0,42,19,0,0.7125
50,0,42,19,0,0.7125
16,0,42,10,0,0.7125
71,1,42,19,0,0.7125
84,0,42,67,1,0.7125
88,1,42,70,1,0.7125
68,1,42,5,1,0.7125
14,0,42,1,0,0.7125
81,1,42,56,0,0.7125
17,1,42,1,0,0.7125
94,1,42,58,1,0.7125
15,0,42,9,0,0.7125
2,1,42,1,0,0.7125
58,1,42,56,1,0.7125
83,0,42,77,1,0.7125
26,1,42,5,1,0.7125
14,0,42,17,1,0.7125
85,0,42,40,1,0.7125
15,0,42,13,1,0.7125
85,0,42,61,1,0.7125
87,0,42,11,1,0.7125
11,1,42,1,0,0.7125
89,1,42,88,1,0.7125
85,1,42,82,1,0.7125
1,1,43,1,0,0.674
82,1,43,45,1,0.674
85,1,43,93,1,0.674
84,0,43,68,1,0.674
28,0,43,22,0,0.674
92,0,43,97,1,0.674
13,1,43,6,0,0.674
39,0,43,23,1,0.674
40,1,43,25,0,0.674
58,0,43,31,0,0.674
16,1,43,1,0,0.674
60,0,43,34,1,0.674
35,1,43,27,0,0.674
11,0,43,15,1,0.674
92,1,43,77,1,0.674
62,0,43,34,0,0.674
57,0,43,61,0,0.674
60,1,43,53,1,0.674
95,1,43,80,1,0.674
84,1,43,95,1,0.674
40,0,43,57,0,0.674
38,0,43,35,0,0.674
75,0,43,68,1,0.674
100,0,43,72,1,0.674
96,0,43,96,1,0.674
93,0,43,41,1,0.674
72,1,43,27,0,0.674
94,1,43,44,1,0.674
62,0,43,26,0,0.674
62,0,43,28,0,0.674
29,1,43,12,0,0.674
73,1,43,69,0,0.674
20,1,43,14,0,0.674
5,0,43,10,0,0.674
32,0,43,3,0,0.674
61,1,43,60,0,0.674
79,0,43,61,0,0.674
63,0,43,43,0,0.674
73,1,43,66,0,0.674
60,1,43,56,0,0.674
92,0,43,87,1,0.674
88,0,43,64,1,0.674
59,0,43,31,1,0.674
96,1,43,59,0,0.674
86,0,43,82,0,0.674
10,1,43,6,0,0.674
90,1,43,72,1,0.674
81,0,43,61,0,0.674
5,1,43,2,0,0.674
86,1,43,100,1,0.674
95,1,43,82,1,0.674
80,1,43,70,1,0.674
78,1,43,66,1,0.674
100,1,43,75,1,0.674
26,0,43,32,1,0.674
97,1,43,75,1,0.674
100,0,43,71,1,0.674
29,1,43,8,0,0.674
96,0,43,80,1,0.674
88,0,43,78,1,0.674
19,1,44,41,0,0.5958
98,1,44,59,1,0.5958
61,0,44,74,1,0.5958
62,1,44,41,1,0.5958
42,1,44,71,0,0.5958
61,1,44,41,1,0.5958
63,0,44,33,0,0.5958
3,0,44,31,1,0.5958
19,0,44,32,0,0.5958
95,0,44,79,0,0.5958
21,1,44,41,0,0.5958
62,0,44,14,1,0.5958
3,0,44,41,0,0.5958
19,0,44,42,1,0.5958
97,1,44,81,1,0.5958
81,0,44,81,0,0.5958
21,0,44,30,0,0.5958
62,1,44,62,1,0.5958
61,0,44,58,1,0.5958
84,0,44,83,1,0.5958
60,1,44,27,0,0.5958
62,1,44,27,0,0.5958
21,0,44,32,1,0.5958
100,0,44,71,1,0.5958
77,0,44,81,1,0.5958
70,0,44,71,1,0.5958
1,1,44,4,0,0.5958
97,0,44,87,1,0.5958
3,0,44,41,0,0.5958
19,1,44,30,0,0.5958
3,0,44,1,0,0.5958
71,0,44,41,0,0.5958
42,1,44,30,0,0.5958
79,0,44,37,0,0.5958
41,0,44,40,0,0.5958
96,0,44,40,0,0.5958
60,0,44,71,0,0.5958
58,1,44,20,0,0.5958
71,1,44,50,0,0.5958
22,1,44,30,0,0.5958
100,0,44,86,1,0.5958
98,1,44,72,1,0.5958
100,1,44,82,1,0.5958
66,1,44,71,0,0.5958
91,1,44,61,0,0.5958
82,1,44,72,0,0.5958
85,1,44,72,1,0.5958
3,0,44,21,0,0.5958
5,0,44,42,0,0.5958
80,0,44,92,1,0.5958
91,1,44,98,1,0.5958
63,1,44,38,1,0.5958
81,1,44,63,1,0.5958
94,1,44,81,1,0.5958
43,1,44,41,1,0.5958
98,1,44,82,1,0.5958
96,0,44,98,1,0.5958
10,1,44,22,0,0.5958
82,0,44,71,1,0.5958
92,1,44,81,1,0.5958
1,0,45,1,0,0.6701
66,0,45,58,1,0.6701
1,1,45,1,1,0.6701
100,1,45,61,1,0.6701
51,1,45,21,0,0.6701
67,1,45,18,1,0.6701
1,0,45,1,0,0.6701
20,1,45,7,1,0.6701
1,1,45,1,0,0.6701
1,0,45,1,0,0.6701
34,1,45,21,0,0.6701
21,0,45,1,1,0.6701
18,0,45,1,0,0.6701
62,0,45,20,1,0.6701
100,1,45,88,1,0.6701
1,1,45,15,0,0.6701
15,0,45,1,0,0.6701
60,0,45,21,1,0.6701
79,1,45,81,1,0.6701
60,0,45,40,1,0.6701
1,0,45,1,0,0.6701
100,1,45,80,0,0.6701
62,0,45,21,1,0.6701
82,1,45,65,1,0.6701
55,0,45,68,1,0.6701
61,1,45,1,1,0.6701
1,0,45,1,0,0.6701
100,0,45,81,1,0.6701
1,0,45,1,0,0.6701
1,0,45,1,0,0.6701
100,0,45,1,0,0.6701
21,1,45,40,0,0.6701
1,1,45,1,0,0.6701
1,1,45,1,0,0.6701
1,1,45,17,0,0.6701
1,0,45,1,0,0.6701
17,0,45,39,0,0.6701
15,0,45,1,0,0.6701
62,0,45,40,0,0.6701
1,0,45,1,0,0.6701
100,1,45,100,1,0.6701
80,0,45,100,1,0.6701
100,1,45,80,1,0.6701
1,1,45,1,0,0.6701
61,1,45,39,0,0.6701
17,1,45,1,0,0.6701
100,0,45,79,1,0.6701
15,0,45,1,0,0.6701
1,1,45,1,0,0.6701
62,1,45,65,1,0.6701
48,1,45,1,1,0.6701
61,1,45,59,1,0.6701
51,1,45,1,1,0.6701
100,1,45,80,1,0.6701
80,1,45,61,1,0.6701
100,0,45,100,1,0.6701
100,0,45,100,1,0.6701
64,1,45,12,0,0.6701
100,0,45,81,1,0.6701
57,0,45,21,1,0.6701
70,1,46,21,0,0.3524
71,0,46,96,1,0.3524
92,1,46,95,1,0.3524
75,1,46,90,1,0.3524
87,1,46,70,0,0.3524
89,1,46,83,1,0.3524
82,0,46,85,0,0.3524
75,1,46,84,1,0.3524
24,0,46,23,0,0.3524
2,1,46,21,0,0.3524
5,0,46,1,0,0.3524
81,0,46,81,1,0.3524
32,0,46,30,0,0.3524
39,1,46,40,1,0.3524
40,0,46,35,1,0.3524
65,1,46,96,0,0.3524
39,0,46,93,0,0.3524
89,0,46,78,1,0.3524
100,1,46,100,1,0.3524
74,1,46,77,1,0.3524
41,1,46,38,0,0.3524
19,0,46,32,0,0.3524
33,0,46,28,1,0.3524
73,0,46,90,1,0.3524
92,0,46,96,1,0.3524
92,1,46,83,1,0.3524
80,1,46,63,0,0.3524
94,1,46,76,1,0.3524
93,1,46,63,0,0.3524
63,1,46,96,0,0.3524
2,1,46,5,0,0.3524
81,0,46,71,0,0.3524
85,0,46,97,0,0.3524
74,0,46,95,0,0.3524
45,0,46,35,0,0.3524
67,0,46,40,0,0.3524
68,1,46,88,0,0.3524
68,0,46,79,0,0.3524
96,1,46,93,0,0.3524
41,0,46,42,0,0.3524
86,1,46,70,1,0.3524
95,1,46,95,1,0.3524
99,1,46,90,1,0.3524
96,0,46,97,0,0.3524
90,0,46,85,0,0.3524
34,0,46,37,0,0.3524
66,0,46,80,1,0.3524
95,0,46,80,0,0.3524
35,0,46,44,0,0.3524
79,0,46,99,1,0.3524
72,0,46,84,1,0.3524
33,1,46,40,1,0.3524
57,1,46,38,1,0.3524
88,0,46,100,1,0.3524
63,1,46,34,1,0.3524
97,1,46,100,1,0.3524
77,1,46,38,1,0.3524
75,0,46,62,0,0.3524
99,1,46,100,1,0.3524
99,1,46,87,1,0.3524
47,1,47,1,0,0.634
53,0,47,12,1,0.634
83,0,47,93,1,0.634
100,0,47,69,1,0.634
41,0,47,2,0,0.634
100,1,47,84,1,0.634
1,1,47,1,0,0.634
40,1,47,21,1,0.634
61,1,47,95,0,0.634
1,1,47,1,0,0.634
1,1,47,1,0,0.634
63,0,47,85,1,0.634
70,1,47,59,0,0.634
100,1,47,18,1,0.634
100,0,47,100,1,0.634
100,1,47,100,0,0.634
1,0,47,1,0,0.634
53,1,47,22,1,0.634
87,0,47,100,1,0.634
59,0,47,79,1,0.634
48,0,47,96,0,0.634
60,0,47,82,0,0.634
48,0,47,41,1,0.634
52,0,47,65,1,0.634
82,0,47,100,1,0.634
11,0,47,1,1,0.634
1,1,47,1,0,0.634
80,0,47,62,1,0.634
18,1,47,1,0,0.634
31,1,47,1,0,0.634
1,1,47,1,0,0.634
41,0,47,1,0,0.634
15,0,47,1,0,0.634
33,1,47,1,0,0.634
9,1,47,1,0,0.634
44,1,47,100,0,0.634
51,1,47,100,0,0.634
20,1,47,1,0,0.634
52,1,47,21,0,0.634
100,0,47,73,0,0.634
100,0,47,81,1,0.634
100,0,47,91,1,0.634
82,0,47,82,1,0.634
1,1,47,1,0,0.634
62,0,47,77,0,0.634
34,0,47,1,0,0.634
100,1,47,100,1,0.634
1,0,47,1,0,0.634
13,1,47,13,0,0.634
77,0,47,100,1,0.634
100,1,47,100,1,0.634
53,1,47,76,1,0.634
47,1,47,1,1,0.634
100,0,47,100,1,0.634
56,1,47,22,1,0.634
100,0,47,90,1,0.634
100,1,47,100,1,0.634
1,0,47,16,0,0.634
100,1,47,100,1,0.634
69,0,47,91,1,0.634
60,0,48,73,0,0.5458
69,1,48,1,1,0.5458
75,0,48,72,1,0.5458
90,1,48,42,1,0.5458
78,0,48,64,0,0.5458
60,1,48,83,1,0.5458
21,0,48,40,0,0.5458
23,1,48,87,1,0.5458
24,0,48,1,0,0.5458
28,0,48,91,0,0.5458
1,1,48,1,0,0.5458
69,1,48,1,1,0.5458
68,0,48,31,0,0.5458
61,1,48,71,1,0.5458
100,0,48,81,1,0.5458
100,1,48,20,0,0.5458
1,1,48,1,0,0.5458
39,1,48,88,1,0.5458
62,1,48,76,1,0.5458
87,1,48,75,1,0.5458
32,0,48,17,0,0.5458
63,1,48,61,0,0.5458
41,0,48,65,1,0.5458
95,0,48,28,1,0.5458
80,1,48,28,1,0.5458
84,1,48,28,1,0.5458
95,0,48,40,0,0.5458
74,0,48,64,1,0.5458
1,1,48,1,0,0.5458
11,0,48,1,0,0.5458
64,0,48,61,0,0.5458
39,1,48,40,0,0.5458
22,1,48,1,0,0.5458
68,1,48,1,0,0.5458
1,0,48,21,0,0.5458
77,1,48,23,0,0.5458
82,0,48,78,0,0.5458
40,1,48,4,0,0.5458
71,0,48,62,0,0.5458
28,1,48,21,0,0.5458
81,0,48,40,1,0.5458
67,1,48,90,1,0.5458
100,0,48,82,1,0.5458
90,1,48,62,0,0.5458
68,0,48,65,0,0.5458
1,0,48,18,0,0.5458
89,0,48,62,1,0.5458
42,0,48,63,0,0.5458
32,1,48,1,0,0.5458
61,1,48,90,1,0.5458
92,1,48,72,1,0.5458
39,0,48,71,1,0.5458
43,1,48,77,1,0.5458
93,1,48,41,1,0.5458
72,1,48,35,1,0.5458
100,0,48,87,1,0.5458
100,0,48,1,1,0.5458
34,0,48,72,0,0.5458
100,0,48,81,1,0.5458
81,0,48,74,1,0.5458
63,0,49,77,0,0.7
96,1,49,88,1,0.7
95,1,49,100,1,0.7
45,1,49,80,1,0.7
1,0,49,80,0,0.7
62,0,49,65,1,0.7
34,0,49,81,0,0.7
79,1,49,97,1,0.7
56,1,49,44,0,0.7
100,0,49,82,0,0.7
86,1,49,98,0,0.7
100,1,49,98,1,0.7
99,1,49,70,0,0.7
98,1,49,92,1,0.7
74,1,49,74,1,0.7
60,1,49,54,0,0.7
42,0,49,83,0,0.7
82,0,49,81,1,0.7
60,0,49,95,1,0.7
97,1,49,100,1,0.7
54,0,49,83,0,0.7
55,0,49,66,0,0.7
59,1,49,100,1,0.7
79,1,49,99,1,0.7
84,1,49,90,1,0.7
88,0,49,72,1,0.7
83,0,49,82,0,0.7
82,1,49,96,1,0.7
95,0,49,81,0,0.7
85,0,49,81,0,0.7
1,0,49,52,0,0.7
100,1,49,64,0,0.7
21,1,49,45,0,0.7
45,0,49,42,0,0.7
1,0,49,39,0,0.7
1,0,49,46,0,0.7
27,1,49,88,0,0.7
64,1,49,54,0,0.7
77,0,49,58,0,0.7
36,0,49,55,0,0.7
98,0,49,73,1,0.7
76,1,49,97,1,0.7
98,1,49,99,1,0.7
18,0,49,82,0,0.7
74,0,49,81,0,0.7
63,1,49,60,0,0.7
40,0,49,44,1,0.7
64,1,49,63,0,0.7
2,1,49,64,0,0.7
89,1,49,81,1,0.7
79,0,49,80,1,0.7
76,0,49,97,1,0.7
40,0,49,44,1,0.7
98,1,49,83,1,0.7
62,1,49,81,1,0.7
96,0,49,100,1,0.7
87,1,49,87,1,0.7
54,0,49,43,0,0.7
95,1,49,94,1,0.7
64,0,49,81,1,0.7
13,0,50,1,0,0.7083
72,0,50,43,1,0.7083
100,0,50,88,1,0.7083
54,0,50,53,1,0.7083
36,1,50,23,0,0.7083
73,1,50,82,1,0.7083
1,0,50,1,0,0.7083
55,0,50,56,1,0.7083
54,1,50,75,0,0.7083
1,0,50,1,0,0.7083
12,1,50,5,0,0.7083
55,1,50,54,1,0.7083
34,1,50,49,0,0.7083
55,0,50,34,1,0.7083
72,1,50,81,1,0.7083
12,1,50,5,0,0.7083
1,1,50,1,0,0.7083
55,0,50,62,1,0.7083
73,1,50,68,1,0.7083
93,0,50,77,1,0.7083
34,1,50,1,0,0.7083
54,1,50,65,0,0.7083
72,0,50,89,1,0.7083
72,0,50,76,1,0.7083
72,0,50,81,1,0.7083
54,1,50,53,1,0.7083
13,1,50,7,0,0.7083
100,1,50,100,1,0.7083
1,0,50,1,0,0.7083
1,0,50,1,0,0.7083
1,0,50,1,0,0.7083
54,0,50,48,0,0.7083
1,0,50,1,0,0.7083
1,1,50,1,0,0.7083
1,0,50,1,0,0.7083
73,1,50,81,0,0.7083
54,0,50,1,0,0.7083
1,0,50,1,0,0.7083
73,1,50,48,0,0.7083
1,1,50,1,0,0.7083
100,1,50,49,1,0.7083
12,0,50,48,1,0.7083
73,0,50,71,1,0.7083
1,1,50,1,0,0.7083
72,0,50,72,0,0.7083
34,1,50,3,0,0.7083
71,0,50,70,1,0.7083
34,1,50,1,0,0.7083
34,1,50,1,0,0.7083
72,0,50,84,1,0.7083
72,1,50,71,1,0.7083
54,1,50,1,1,0.7083
55,1,50,61,1,0.7083
100,0,50,100,1,0.7083
54,1,50,3,1,0.7083
100,0,50,92,1,0.7083
100,0,50,70,1,0.7083
12,0,50,1,0,0.7083
72,1,50,88,1,0.7083
54,1,50,58,1,0.7083
64,0,51,1,0,0.6174
78,1,51,1,1,0.6174
82,0,51,1,1,0.6174
61,0,51,3,1,0.6174
24,1,51,1,0,0.6174
62,0,51,1,1,0.6174
17,0,51,1,0,0.6174
29,1,51,2,1,0.6174
42,1,51,1,0,0.6174
58,0,51,1,0,0.6174
27,0,51,1,0,0.6174
63,0,51,2,1,0.6174
41,1,51,1,0,0.6174
43,0,51,1,1,0.6174
47,0,51,2,1,0.6174
39,0,51,2,0,0.6174
44,1,51,1,0,0.6174
45,1,51,2,1,0.6174
58,1,51,1,1,0.6174
63,0,51,1,1,0.6174
25,0,51,1,0,0.6174
58,1,51,3,0,0.6174
64,0,51,1,1,0.6174
62,0,51,2,1,0.6174
59,0,51,1,1,0.6174
49,1,51,1,1,0.6174
57,0,51,2,0,0.6174
64,1,51,1,1,0.6174
18,0,51,3,0,0.6174
25,1,51,1,0,0.6174
48,1,51,1,0,0.6174
59,1,51,1,0,0.6174
22,1,51,1,0,0.6174
47,0,51,1,0,0.6174
43,0,51,2,0,0.6174
62,1,51,1,0,0.6174
41,1,51,1,0,0.6174
61,1,51,1,0,0.6174
75,1,51,1,0,0.6174
56,1,51,1,0,0.6174
62,1,51,1,1,0.6174
64,0,51,1,1,0.6174
60,0,51,1,1,0.6174
60,0,51,1,0,0.6174
64,1,51,4,0,0.6174
25,0,51,1,0,0.6174
81,0,51,1,1,0.6174
24,0,51,1,0,0.6174
62,1,51,1,0,0.6174
79,0,51,1,1,0.6174
77,0,51,2,1,0.6174
61,1,51,1,1,0.6174
47,0,51,2,1,0.6174
76,0,51,1,1,0.6174
48,1,51,1,1,0.6174
63,1,51,2,1,0.6174
58,1,51,2,1,0.6174
44,1,51,1,0,0.6174
65,1,51,1,1,0.6174
62,1,51,2,1,0.6174
1,1,52,1,0,0.7052
59,0,52,38,1,0.7052
100,1,52,100,1,0.7052
100,0,52,100,1,0.7052
57,1,52,41,0,0.7052
100,1,52,99,1,0.7052
60,0,52,43,0,0.7052
61,1,52,96,1,0.7052
1,1,52,10,0,0.7052
1,1,52,1,0,0.7052
1,1,52,1,0,0.7052
29,1,52,1,1,0.7052
1,0,52,1,0,0.7052
86,0,52,39,1,0.7052
100,1,52,100,1,0.7052
92,0,52,89,0,0.7052
59,1,52,4,0,0.7052
100,1,52,100,1,0.7052
100,0,52,100,1,0.7052
100,1,52,100,1,0.7052
73,0,52,41,0,0.7052
82,0,52,83,0,0.7052
100,1,52,100,1,0.7052
100,0,52,100,1,0.7052
100,0,52,100,1,0.7052
68,0,52,14,1,0.7052
100,1,52,73,0,0.7052
100,1,52,100,1,0.7052
1,0,52,1,0,0.7052
1,0,52,1,0,0.7052
1,0,52,1,0,0.7052
100,1,52,41,0,0.7052
43,1,52,16,0,0.7052
42,1,52,1,0,0.7052
1,1,52,1,0,0.7052
93,0,52,100,0,0.7052
21,1,52,12,0,0.7052
3,0,52,1,0,0.7052
100,0,52,39,0,0.7052
59,1,52,38,0,0.7052
100,1,52,100,1,0.7052
100,0,52,100,1,0.7052
58,1,52,2,1,0.7052
62,1,52,16,0,0.7052
100,0,52,100,0,0.7052
1,0,52,1,0,0.7052
100,0,52,100,1,0.7052
1,1,52,1,0,0.7052
1,1,52,5,0,0.7052
100,0,52,100,1,0.7052
100,0,52,100,1,0.7052
100,1,52,100,1,0.7052
61,1,52,100,1,0.7052
100,0,52,100,1,0.7052
94,1,52,100,1,0.7052
100,0,52,100,1,0.7052
100,0,52,100,1,0.7052
41,0,52,1,0,0.7052
100,0,52,100,1,0.7052
100,0,52,99,1,0.7052
60,0,53,31,0,0.6882
58,1,53,53,1,0.6882
78,0,53,78,1,0.6882
61,0,53,27,1,0.6882
57,1,53,34,0,0.6882
60,1,53,74,1,0.6882
45,0,53,15,0,0.6882
55,1,53,12,1,0.6882
41,0,53,18,0,0.6882
21,1,53,1,0,0.6882
63,1,53,68,0,0.6882
60,1,53,37,1,0.6882
62,0,53,34,0,0.6882
59,0,53,31,1,0.6882
80,1,53,61,1,0.6882
42,0,53,40,0,0.6882
57,1,53,31,0,0.6882
56,0,53,54,1,0.6882
82,1,53,69,1,0.6882
68,1,53,72,1,0.6882
42,0,53,32,0,0.6882
56,1,53,45,0,0.6882
60,1,53,80,1,0.6882
77,1,53,60,1,0.6882
62,1,53,68,1,0.6882
67,0,53,54,1,0.6882
37,1,53,20,0,0.6882
93,1,53,63,1,0.6882
23,0,53,32,0,0.6882
17,1,53,23,0,0.6882
24,0,53,13,0,0.6882
31,0,53,23,0,0.6882
32,0,53,22,0,0.6882
33,0,53,24,0,0.6882
33,1,53,22,0,0.6882
69,1,53,15,0,0.6882
71,1,53,39,0,0.6882
17,0,53,1,0,0.6882
64,1,53,56,0,0.6882
35,0,53,42,0,0.6882
69,0,53,36,1,0.6882
67,0,53,65,1,0.6882
71,0,53,27,1,0.6882
54,1,53,24,0,0.6882
56,0,53,46,0,0.6882
38,0,53,27,0,0.6882
89,1,53,60,1,0.6882
44,0,53,31,0,0.6882
23,1,53,32,0,0.6882
71,1,53,81,1,0.6882
80,1,53,76,1,0.6882
59,0,53,44,1,0.6882
56,0,53,58,1,0.6882
87,0,53,24,1,0.6882
63,1,53,34,1,0.6882
91,0,53,77,1,0.6882
92,1,53,14,1,0.6882
61,0,53,58,0,0.6882
64,0,53,79,1,0.6882
58,1,53,63,1,0.6882
7,0,54,1,0,0.6396
89,0,54,87,1,0.6396
96,0,54,81,1,0.6396
87,1,54,83,1,0.6396
77,1,54,65,0,0.6396
81,1,54,86,1,0.6396
24,1,54,10,0,0.6396
83,1,54,59,1,0.6396
22,1,54,23,0,0.6396
23,1,54,62,0,0.6396
32,0,54,17,0,0.6396
99,0,54,64,1,0.6396
36,0,54,42,0,0.6396
100,1,54,76,1,0.6396
100,0,54,99,1,0.6396
71,1,54,66,0,0.6396
91,0,54,81,0,0.6396
90,1,54,82,1,0.6396
92,0,54,82,1,0.6396
89,0,54,82,1,0.6396
22,1,54,38,0,0.6396
71,0,54,78,0,0.6396
96,1,54,75,1,0.6396
100,1,54,100,1,0.6396
94,0,54,98,1,0.6396
92,1,54,89,1,0.6396
93,1,54,99,0,0.6396
100,1,54,100,1,0.6396
24,1,54,34,0,0.6396
12,0,54,23,0,0.6396
5,0,54,16,0,0.6396
82,1,54,87,0,0.6396
67,0,54,62,0,0.6396
59,0,54,67,0,0.6396
78,1,54,79,0,0.6396
73,0,54,65,0,0.6396
59,1,54,37,0,0.6396
68,1,54,43,0,0.6396
94,0,54,87,0,0.6396
43,1,54,32,0,0.6396
85,1,54,78,1,0.6396
100,0,54,100,1,0.6396
82,1,54,86,1,0.6396
92,0,54,72,0,0.6396
99,1,54,83,0,0.6396
57,1,54,42,0,0.6396
98,1,54,91,1,0.6396
71,0,54,63,0,0.6396
33,0,54,33,0,0.6396
91,0,54,89,1,0.6396
91,0,54,81,1,0.6396
55,0,54,66,1,0.6396
59,0,54,68,1,0.6396
100,1,54,83,1,0.6396
81,0,54,75,1,0.6396
100,1,54,91,1,0.6396
72,1,54,69,1,0.6396
94,0,54,91,0,0.6396
86,0,54,57,1,0.6396
69,0,54,91,1,0.6396
24,1,55,25,0,0.3521
76,1,55,69,1,0.3521
86,1,55,91,1,0.3521
27,1,55,20,1,0.3521
12,0,55,7,0,0.3521
82,1,55,71,1,0.3521
12,0,55,2,0,0.3521
38,0,55,36,1,0.3521
11,1,55,12,0,0.3521
32,1,55,29,0,0.3521
23,0,55,41,0,0.3521
83,1,55,55,1,0.3521
12,0,55,8,0,0.3521
64,0,55,54,1,0.3521
100,0,55,100,1,0.3521
73,0,55,42,0,0.3521
14,0,55,16,0,0.3521
72,0,55,54,1,0.3521
92,1,55,98,1,0.3521
87,1,55,86,1,0.3521
6,0,55,4,0,0.3521
16,1,55,7,0,0.3521
81,1,55,76,1,0.3521
94,1,55,95,1,0.3521
82,1,55,73,1,0.3521
70,0,55,68,1,0.3521
25,0,55,39,0,0.3521
86,0,55,77,1,0.3521
77,0,55,65,0,0.3521
24,0,55,5,0,0.3521
42,1,55,48,0,0.3521
60,0,55,49,0,0.3521
18,1,55,31,0,0.3521
24,1,55,15,0,0.3521
22,0,55,10,0,0.3521
80,0,55,60,0,0.3521
58,1,55,36,0,0.3521
9,0,55,6,0,0.3521
84,0,55,61,0,0.3521
6,0,55,15,0,0.3521
82,1,55,79,1,0.3521
90,1,55,85,1,0.3521
61,0,55,53,1,0.3521
23,1,55,24,0,0.3521
93,0,55,78,0,0.3521
